Product_ID;Product_Name;Category;Sale_Price_EUR;Cost_Price_EUR;Stock;Country_Origin;Brand;Color;Size;Gender
S000959;Cap;Accessories;259,92;-202,74;374;Brazil;Under Armour;Gray;S;Male
S000960;Balls;Equipment;371,93;-193,40;62;Australia;Nike;Black;S;Female
S000961;Running shoes;Footwear;25,83;-14,46;319;Australia;Reebok;Red;XL;Male
S000962;Boots;Footwear;115,91;-89,25;353;Spain;Under Armour;White;XL;Male
S000963;Weight Discs;Equipment;370,40;-200,02;125;Uruguay;Puma;White;L;Female
S000964;Belt;Accessories;255,58;-189,13;413;Japan;Adidas;Blue;L;Male
S000965;Jump Rope;Equipment;349,96;-199,48;254;Germany;Adidas;White;XL;Male
S000966;Rackets;Equipment;492,32;-265,85;226;Japan;Reebok;Red;M;Male
S000967;T-shirt;Clothing;497,52;-333,34;453;Spain;Reebok;Blue;XL;Female
S000968;Sandals;Footwear;267,12;-189,66;445;Japan;Under Armour;Red;L;Female
S000969;Resitance bands;Equipment;108,56;-79,25;229;Australia;Reebok;Black;L;Male
S000970;Jump Rope;Equipment;461,74;-327,84;426;Brazil;Nike;Blue;L;Male
S000971;Running shoes;Footwear;490,56;-260,00;325;Australia;Nike;Green;L;Male
S000972;Resitance bands;Equipment;313,63;-247,77;380;Japan;Reebok;Red;M;Male
S000973;Foam Roller;Equipment;150,79;-120,63;419;Germany;Puma;White;M;Male
S000974;Boots;Footwear;259,31;-160,77;152;Japan;Nike;Red;S;Male
S000975;Sneakers;Footwear;436,15;-309,67;347;Japan;Nike;White;S;Female
S000976;Backpack;Accessories;396,93;-317,54;472;EE.UU.;Nike;Black;XL;Female
S000977;Boots;Footwear;136,97;-69,85;89;Australia;Nike;Red;M;Male
S000978;Gloves;Accessories;90,19;-61,33;371;Germany;Adidas;Red;M;Female
S000979;Gloves;Accessories;204,29;-110,32;400;Japan;Nike;Gray;XL;Male
S000980;Pants;Clothing;429,81;-240,69;99;Japan;Puma;Black;XL;Female
S000981;Resitance bands;Equipment;359,52;-269,64;246;Brazil;Adidas;Black;M;Male
S000982;Running shoes;Footwear;360,18;-234,12;75;Japan;Under Armour;Gray;M;Female
S000983;Sneakers;Footwear;10,15;-7,11;29;Japan;Reebok;Black;L;Male
S000984;Sneakers;Footwear;368,91;-265,62;319;Japan;Adidas;Black;S;Male
S000985;T-shirt;Clothing;447,15;-313,01;91;Spain;Adidas;Black;XL;Female
S000986;Running shoes;Footwear;140,84;-104,22;426;Australia;Puma;Green;S;Male
S000987;Balls;Equipment;154,68;-83,53;74;Germany;Reebok;Gray;XL;Male
S000988;Balls;Equipment;285,43;-154,13;78;Brazil;Reebok;Red;L;Male
S000989;Belt;Accessories;27,26;-15,54;414;Brazil;Puma;Blue;L;Male
S000990;Backpack;Accessories;389,01;-291,76;71;Brazil;Puma;Blue;S;Male
S000991;Coat;Clothing;65,89;-46,78;112;Brazil;Under Armour;Blue;S;Male
S000992;Coat;Clothing;110,12;-88,10;301;Spain;Puma;Green;XL;Male
S000993;Balls;Equipment;209,09;-123,36;425;EE.UU.;Reebok;Green;XL;Female
S000994;Rackets;Equipment;112,65;-56,33;188;Uruguay;Under Armour;White;L;Male
S000995;Jump Rope;Equipment;161,77;-85,74;433;Australia;Reebok;Red;S;Female
S000996;Weight Discs;Equipment;334,17;-217,21;115;EE.UU.;Adidas;White;XL;Female
S000997;Leggings;Clothing;113,67;-69,34;324;Australia;Puma;White;XL;Male
S000998;Sandals;Footwear;101,26;-71,89;70;Mexico;Puma;Gray;S;Male
S000999;Sunglasses;Accessories;54,66;-41,54;23;Mexico;Under Armour;White;M;Male
S001000;Running shoes;Footwear;79,41;-42,88;83;Australia;Reebok;Gray;S;Female
S001001;Rackets;Equipment;404,03;-311,10;361;Spain;Puma;Green;XL;Male
S001002;Sneakers;Footwear;190,71;-120,15;290;Japan;Nike;Green;M;Female
S001003;Sneakers;Footwear;36,79;-22,44;381;Germany;Under Armour;White;S;Female
S001004;Leggings;Clothing;83,61;-61,04;52;Spain;Reebok;Black;L;Male
S001005;Football shoes;Footwear;71,58;-50,82;150;Germany;Reebok;Red;XL;Female
S001006;T-shirt;Clothing;364,35;-265,98;136;Mexico;Adidas;Black;XL;Male
S001007;Rackets;Equipment;41,19;-25,95;49;Germany;Nike;Red;L;Male
S001008;Cap;Accessories;350,65;-224,42;280;Spain;Puma;White;M;Male
S001009;Running shoes;Footwear;380,22;-201,52;320;Australia;Puma;Blue;XL;Male
S001010;T-shirt;Clothing;377,48;-230,26;365;Spain;Nike;White;M;Female
S001011;Running shoes;Footwear;42,85;-24,42;299;Australia;Adidas;Blue;XL;Male
S001012;Pants;Clothing;268,82;-196,24;33;Japan;Adidas;Green;M;Female
S001013;Jacket;Clothing;54,30;-42,35;149;Mexico;Nike;Red;S;Female
S001014;Yoga mat;Equipment;177,74;-117,31;58;EE.UU.;Reebok;Red;L;Male
S001015;Resitance bands;Equipment;433,41;-286,05;415;Uruguay;Adidas;Green;L;Female
S001016;Rackets;Equipment;95,64;-54,51;31;Australia;Adidas;White;XL;Male
S001017;Weight Discs;Equipment;201,23;-154,95;358;Uruguay;Adidas;Red;M;Male
S001018;Backpack;Accessories;279,38;-189,98;447;Japan;Under Armour;Black;XL;Female
S001019;Pants;Clothing;410,41;-274,97;124;EE.UU.;Nike;Red;S;Female
S001020;Football shoes;Footwear;236,34;-163,07;189;Spain;Puma;White;S;Female
S001021;Sunglasses;Accessories;142,07;-113,66;172;EE.UU.;Under Armour;Green;S;Male
S001022;Belt;Accessories;311,67;-180,77;49;Germany;Puma;Green;M;Male
S001023;T-shirt;Clothing;473,36;-250,88;212;Australia;Reebok;Red;XL;Female
S001024;Coat;Clothing;488,91;-356,90;413;Germany;Reebok;Green;M;Male
S001025;Coat;Clothing;134,82;-71,45;310;EE.UU.;Reebok;Gray;L;Female
S001026;Jacket;Clothing;263,25;-150,05;484;Germany;Under Armour;Gray;S;Female
S001027;Jacket;Clothing;319,05;-220,14;7;Japan;Nike;Blue;XL;Female
S001028;Sneakers;Footwear;24,53;-13,49;60;EE.UU.;Puma;Black;XL;Male
S001029;Boots;Footwear;382,99;-287,24;160;Brazil;Reebok;Green;L;Male
S001030;Pants;Clothing;122,97;-76,24;294;Spain;Nike;White;L;Female
S001031;Bracelet;Accessories;445,56;-280,70;163;Germany;Under Armour;Blue;M;Male
S001032;Balls;Equipment;187,52;-101,26;308;Spain;Puma;Blue;L;Female
S001033;Sneakers;Footwear;233,61;-126,15;90;Australia;Under Armour;White;L;Female
S001034;Sneakers;Footwear;369,13;-191,95;52;EE.UU.;Adidas;Green;S;Male
S001035;Coat;Clothing;166,33;-126,41;275;Australia;Reebok;Red;XL;Male
S001036;Yoga mat;Equipment;276,01;-179,41;329;Japan;Puma;Black;M;Male
S001037;Running shoes;Footwear;207,48;-126,56;350;Mexico;Puma;White;M;Female
S001038;Sneakers;Footwear;32,47;-18,18;246;Uruguay;Reebok;Green;XL;Female
S001039;Jump Rope;Equipment;474,85;-341,89;375;Spain;Under Armour;White;S;Male
S001040;Resitance bands;Equipment;201,48;-108,80;365;Australia;Nike;Blue;XL;Male
S001041;Sandals;Footwear;372,97;-298,38;89;Brazil;Adidas;Blue;S;Male
S001042;Coat;Clothing;259,59;-160,95;482;Brazil;Adidas;Blue;XL;Female
S001043;Jacket;Clothing;478,88;-301,69;353;Japan;Puma;White;S;Female
S001044;Boots;Footwear;209,48;-121,50;57;Uruguay;Puma;Black;L;Female
S001045;Weight Discs;Equipment;407,77;-301,75;140;Mexico;Reebok;White;S;Female
S001046;Rackets;Equipment;384,96;-250,22;383;Mexico;Nike;Gray;XL;Female
S001047;Gloves;Accessories;228,34;-182,67;48;Australia;Nike;Black;L;Female
S001048;Boots;Footwear;180,02;-135,02;426;Mexico;Adidas;Blue;S;Male
S001049;Sneakers;Footwear;336,20;-208,44;439;Japan;Adidas;Gray;L;Male
S001050;Running shoes;Footwear;332,67;-189,62;18;EE.UU.;Adidas;Red;XL;Female
S001051;Cap;Accessories;481,30;-259,90;22;Brazil;Adidas;Gray;L;Male
S001052;Belt;Accessories;99,13;-59,48;119;Mexico;Under Armour;Blue;S;Male
S001053;Weight Discs;Equipment;480,34;-249,78;475;Uruguay;Puma;Red;L;Female
S001054;T-shirt;Clothing;398,07;-234,86;446;Mexico;Puma;Gray;L;Male
S001055;Sandals;Footwear;202,43;-143,73;312;Uruguay;Nike;Blue;M;Male
S001056;Shorts;Clothing;142,71;-74,21;293;Japan;Under Armour;Green;XL;Male
S001057;Boots;Footwear;253,70;-149,68;144;Japan;Adidas;White;S;Male
S001058;Backpack;Accessories;357,62;-203,84;318;Mexico;Adidas;White;L;Female
S001059;Running shoes;Footwear;183,80;-126,82;446;Mexico;Reebok;White;M;Male
S001060;T-shirt;Clothing;340,59;-187,32;34;EE.UU.;Under Armour;Blue;S;Male
S001061;Pants;Clothing;117,50;-61,10;432;Germany;Adidas;White;L;Female
S001062;T-shirt;Clothing;52,76;-41,68;454;Australia;Puma;Green;S;Male
S001063;Rackets;Equipment;312,45;-171,85;401;Uruguay;Reebok;Red;S;Male
S001064;Running shoes;Footwear;395,91;-277,14;332;Uruguay;Adidas;White;L;Female
S001065;Jacket;Clothing;57,39;-39,03;349;Japan;Under Armour;White;XL;Female
S001066;Leggings;Clothing;372,10;-223,26;20;EE.UU.;Under Armour;Blue;M;Male
S001067;Leggings;Clothing;177,30;-113,47;200;Germany;Nike;Gray;S;Male
S001068;Boots;Footwear;352,45;-183,27;428;Mexico;Reebok;White;XL;Male
S001069;Pants;Clothing;445,51;-262,85;196;Uruguay;Reebok;Green;S;Male
S001070;Bracelet;Accessories;36,58;-25,24;160;Australia;Nike;Green;L;Female
S001071;T-shirt;Clothing;126,25;-79,54;327;EE.UU.;Nike;Red;XL;Male
S001072;Towel;Accessories;422,63;-228,22;424;Uruguay;Under Armour;Red;L;Male
S001073;Weight Discs;Equipment;101,32;-54,71;291;Spain;Puma;Gray;M;Male
S001074;Sunglasses;Accessories;316,29;-249,87;206;Spain;Nike;White;S;Male
S001075;Pants;Clothing;66,68;-40,01;89;Japan;Under Armour;Black;S;Female
S001076;Backpack;Accessories;258,50;-196,46;325;Spain;Under Armour;Black;XL;Female
S001077;Resitance bands;Equipment;381,27;-285,95;5;Brazil;Nike;White;L;Female
S001078;T-shirt;Clothing;111,21;-61,17;483;Japan;Under Armour;Red;L;Female
S001079;Jump Rope;Equipment;315,10;-189,06;59;Mexico;Reebok;Black;M;Female
S001080;Coat;Clothing;48,43;-25,67;406;Brazil;Nike;Gray;XL;Male
S001081;Running shoes;Footwear;312,10;-234,08;40;Australia;Under Armour;Red;L;Female
S001082;Belt;Accessories;484,65;-261,71;312;Uruguay;Nike;Blue;S;Male
S001083;Sneakers;Footwear;240,02;-122,41;138;Brazil;Under Armour;Green;S;Male
S001084;Sandals;Footwear;450,22;-337,67;245;Uruguay;Nike;Green;S;Male
S001085;Bracelet;Accessories;486,42;-252,94;39;Uruguay;Reebok;Blue;L;Male
S001086;Cap;Accessories;185,72;-126,29;329;Uruguay;Under Armour;Red;S;Male
S001087;Pants;Clothing;101,73;-74,26;354;Japan;Puma;Blue;XL;Female
S001088;Leggings;Clothing;227,34;-152,32;118;Germany;Under Armour;Blue;M;Female
S001089;Boots;Footwear;276,44;-165,86;320;Uruguay;Under Armour;White;L;Female
S001090;Boots;Footwear;378,49;-242,23;359;Spain;Reebok;White;L;Male
S001091;Football shoes;Footwear;188,36;-137,50;3;Australia;Nike;Green;S;Female
S001092;Gloves;Accessories;290,36;-174,22;88;Uruguay;Reebok;Green;M;Male
S001093;Pants;Clothing;227,96;-120,82;313;Japan;Puma;Gray;XL;Female
S001094;Resitance bands;Equipment;420,33;-252,20;500;Spain;Under Armour;Gray;XL;Male
S001095;Shorts;Clothing;157,42;-108,62;320;Australia;Adidas;Blue;M;Male
S001096;Towel;Accessories;358,75;-258,30;44;Australia;Reebok;Green;M;Male
S001097;Gloves;Accessories;305,86;-229,40;146;Spain;Under Armour;Green;XL;Male
S001098;Towel;Accessories;280,41;-148,62;40;Mexico;Under Armour;Blue;L;Male
S001099;Backpack;Accessories;466,02;-298,25;86;EE.UU.;Under Armour;Blue;S;Male
S001100;Leggings;Clothing;317,48;-180,96;169;Mexico;Reebok;Blue;XL;Male
S001101;Football shoes;Footwear;195,81;-152,73;7;Brazil;Puma;Gray;XL;Male
S001102;Weight Discs;Equipment;181,76;-114,51;208;Spain;Adidas;Black;M;Male
S001103;Boots;Footwear;482,51;-347,41;56;EE.UU.;Reebok;Blue;XL;Male
S001104;Running shoes;Footwear;316,47;-221,53;189;Spain;Reebok;White;L;Female
S001105;Pants;Clothing;455,90;-300,89;301;Australia;Adidas;Green;M;Male
S001106;T-shirt;Clothing;441,09;-260,24;387;Germany;Under Armour;Black;S;Male
S001107;Weight Discs;Equipment;39,32;-28,31;389;Germany;Adidas;Blue;L;Female
S001108;Jacket;Clothing;154,57;-81,92;495;Uruguay;Nike;Red;M;Female
S001109;Leggings;Clothing;213,48;-117,41;393;Australia;Nike;Blue;M;Male
S001110;Football shoes;Footwear;462,63;-286,83;318;Brazil;Adidas;Gray;L;Male
S001111;Bracelet;Accessories;382,78;-267,95;261;Mexico;Adidas;Black;XL;Female
S001112;Sandals;Footwear;340,16;-224,51;126;Germany;Nike;Green;M;Male
S001113;Resitance bands;Equipment;279,47;-162,09;438;Mexico;Reebok;Red;M;Male
S001114;Bracelet;Accessories;252,54;-149,00;422;Germany;Under Armour;Green;L;Female
S001115;Yoga mat;Equipment;417,52;-304,79;433;Brazil;Reebok;Red;XL;Female
S001116;Football shoes;Footwear;299,47;-233,59;70;Australia;Reebok;Blue;M;Male
S001117;Balls;Equipment;151,80;-115,37;463;Japan;Adidas;Gray;S;Female
S001118;Pants;Clothing;97,49;-50,69;106;Spain;Nike;Red;S;Male
S001119;Belt;Accessories;17,63;-9,87;209;EE.UU.;Puma;Gray;XL;Female
S001120;Jump Rope;Equipment;475,98;-318,91;70;Spain;Puma;Gray;XL;Male
S001121;Boots;Footwear;27,65;-15,48;70;Japan;Adidas;Red;L;Female
S001122;Sandals;Footwear;411,04;-316,50;269;Mexico;Nike;White;S;Male
S001123;Running shoes;Footwear;208,57;-156,43;182;Spain;Reebok;Red;XL;Male
S001124;Football shoes;Footwear;375,39;-240,25;79;Brazil;Adidas;Black;XL;Male
S001125;Leggings;Clothing;263,77;-150,35;98;EE.UU.;Puma;Green;L;Male
S001126;Coat;Clothing;276,11;-196,04;68;Uruguay;Adidas;Black;S;Male
S001127;Jacket;Clothing;427,48;-329,16;418;Germany;Under Armour;Gray;M;Female
S001128;Jump Rope;Equipment;333,46;-220,08;139;Brazil;Under Armour;Gray;L;Female
S001129;Backpack;Accessories;326,66;-258,06;328;Mexico;Reebok;Gray;S;Female
S001130;Rackets;Equipment;320,73;-202,06;218;Spain;Reebok;Red;L;Male
S001131;Boots;Footwear;155,26;-105,58;412;Spain;Reebok;Green;L;Male
S001132;Sneakers;Footwear;184,85;-110,91;399;Germany;Reebok;White;L;Male
S001133;Sandals;Footwear;16,28;-9,77;111;Mexico;Reebok;Blue;S;Male
S001134;Jacket;Clothing;337,81;-189,17;354;Spain;Reebok;Red;L;Female
S001135;Sneakers;Footwear;400,75;-280,53;428;Australia;Reebok;Green;XL;Male
S001136;Gloves;Accessories;357,03;-210,65;261;Germany;Under Armour;Red;L;Female
S001137;Pants;Clothing;291,30;-230,13;468;Germany;Nike;Black;L;Male
S001138;Coat;Clothing;104,35;-77,22;161;EE.UU.;Under Armour;Red;L;Male
S001139;Boots;Footwear;270,90;-140,87;393;Japan;Puma;Gray;M;Male
S001140;Running shoes;Footwear;438,17;-337,39;363;Mexico;Under Armour;Green;XL;Male
S001141;Leggings;Clothing;237,50;-190,00;181;Brazil;Puma;Green;M;Male
S001142;Boots;Footwear;470,13;-305,58;334;Germany;Under Armour;Black;XL;Male
S001143;Towel;Accessories;268,76;-161,26;334;Mexico;Under Armour;Blue;S;Male
S001144;Football shoes;Footwear;469,26;-262,79;259;Spain;Reebok;Red;XL;Female
S001145;Jacket;Clothing;281,51;-213,95;484;Brazil;Reebok;Red;L;Female
S001146;Sunglasses;Accessories;214,32;-126,45;391;Mexico;Puma;Gray;XL;Male
S001147;T-shirt;Clothing;396,95;-238,17;195;Japan;Nike;White;XL;Male
S001148;Sunglasses;Accessories;150,48;-85,77;183;Australia;Adidas;Blue;XL;Male
S001149;Gloves;Accessories;225,95;-126,53;442;Brazil;Adidas;Red;XL;Male
S001150;Running shoes;Footwear;78,18;-43,00;350;Australia;Puma;White;M;Female
S001151;Jump Rope;Equipment;381,96;-236,82;362;Brazil;Adidas;Red;L;Female
S001152;Sunglasses;Accessories;397,80;-266,53;418;Brazil;Puma;White;XL;Male
S001153;Running shoes;Footwear;335,91;-208,26;12;EE.UU.;Under Armour;Red;M;Male
S001154;Leggings;Clothing;395,33;-272,78;251;EE.UU.;Puma;Red;XL;Male
S001155;Yoga mat;Equipment;90,09;-61,26;171;Mexico;Under Armour;Green;M;Male
S001156;Weight Discs;Equipment;60,58;-34,53;482;EE.UU.;Nike;Gray;S;Female
S001157;Gloves;Accessories;306,90;-165,73;109;EE.UU.;Reebok;Black;XL;Male
S001158;Leggings;Clothing;158,53;-85,61;90;Mexico;Adidas;Black;XL;Female
S001159;Jacket;Clothing;355,72;-234,78;146;Japan;Adidas;Gray;L;Male
S001160;Jacket;Clothing;489,91;-249,85;58;Mexico;Adidas;Red;S;Male
S001161;Shorts;Clothing;433,68;-242,86;23;Japan;Reebok;White;XL;Male
S001162;T-shirt;Clothing;482,57;-381,23;237;Uruguay;Puma;White;M;Male
S001163;Shorts;Clothing;391,24;-238,66;0;Brazil;Puma;White;M;Male
S001164;Running shoes;Footwear;54,76;-35,59;454;Uruguay;Nike;Gray;XL;Female
S001165;Running shoes;Footwear;270,17;-135,09;407;EE.UU.;Adidas;Black;L;Male
S001166;Balls;Equipment;129,51;-66,05;365;Germany;Under Armour;Black;L;Male
S001167;Sandals;Footwear;386,98;-290,24;392;Uruguay;Under Armour;Gray;S;Female
S001168;Football shoes;Footwear;398,24;-314,61;450;Spain;Adidas;Green;M;Female
S001169;Sunglasses;Accessories;32,27;-21,94;413;Australia;Adidas;Black;M;Female
S001170;Pants;Clothing;119,53;-86,06;190;Japan;Nike;Green;S;Male
S001171;Football shoes;Footwear;415,27;-207,64;319;Spain;Adidas;Green;S;Female
S001172;Sandals;Footwear;477,46;-362,87;103;EE.UU.;Puma;Black;XL;Male
S001173;Coat;Clothing;10,39;-7,17;26;Japan;Reebok;Gray;S;Male
S001174;Running shoes;Footwear;51,82;-40,94;256;Brazil;Under Armour;Black;S;Male
S001175;Sunglasses;Accessories;258,67;-168,14;30;Spain;Nike;Red;XL;Female
S001176;Sneakers;Footwear;272,05;-155,07;61;Japan;Puma;Green;XL;Male
S001177;Pants;Clothing;40,26;-30,20;119;Spain;Under Armour;Red;M;Female
S001178;Bracelet;Accessories;172,99;-117,63;171;Japan;Under Armour;Blue;M;Female
S001179;Pants;Clothing;182,80;-104,20;220;Uruguay;Under Armour;Blue;S;Male
S001180;Shorts;Clothing;437,81;-249,55;348;Germany;Puma;Red;L;Female
S001181;T-shirt;Clothing;126,09;-81,96;473;Japan;Adidas;Black;L;Male
S001182;Coat;Clothing;366,87;-194,44;63;Spain;Reebok;Green;M;Male
S001183;Cap;Accessories;186,40;-143,53;117;Japan;Adidas;Red;M;Female
S001184;Cap;Accessories;104,10;-58,30;301;Spain;Under Armour;White;XL;Male
S001185;T-shirt;Clothing;281,87;-191,67;370;Japan;Adidas;Black;L;Female
S001186;Yoga mat;Equipment;29,80;-16,09;385;Mexico;Nike;Red;XL;Female
S001187;Resitance bands;Equipment;54,47;-39,22;406;Spain;Adidas;Red;L;Male
S001188;Balls;Equipment;251,08;-178,27;406;Brazil;Adidas;Blue;S;Male
S001189;Sandals;Footwear;407,57;-256,77;169;Brazil;Under Armour;Black;XL;Female
S001190;Pants;Clothing;28,24;-20,62;495;Germany;Reebok;White;M;Female
S001191;Balls;Equipment;75,51;-51,35;34;Germany;Reebok;Black;XL;Female
S001192;Weight Discs;Equipment;127,14;-66,11;465;EE.UU.;Puma;White;XL;Female
S001193;Sunglasses;Accessories;447,70;-335,78;460;Australia;Adidas;Red;M;Male
S001194;Gloves;Accessories;444,90;-338,12;110;Germany;Adidas;Red;M;Male
S001195;Bracelet;Accessories;379,62;-231,57;244;Mexico;Under Armour;Gray;S;Male
S001196;Sunglasses;Accessories;186,15;-134,03;183;Japan;Under Armour;Blue;S;Female
S001197;Leggings;Clothing;179,16;-107,50;446;Mexico;Puma;Red;XL;Female
S001198;Jump Rope;Equipment;275,80;-148,93;148;Spain;Nike;Red;M;Female
S001199;Shorts;Clothing;418,08;-255,03;231;Germany;Under Armour;Black;M;Male
S001200;Foam Roller;Equipment;346,94;-263,67;287;Japan;Adidas;Blue;L;Male
S001201;Sneakers;Footwear;146,81;-113,04;80;EE.UU.;Nike;Black;S;Male
S001202;Pants;Clothing;359,85;-197,92;459;Brazil;Adidas;Green;M;Female
S001203;Boots;Footwear;43,14;-27,18;412;Australia;Under Armour;Blue;M;Male
S001204;Balls;Equipment;452,33;-312,11;260;Japan;Under Armour;Gray;XL;Female
S001205;Towel;Accessories;400,31;-236,18;427;Australia;Nike;White;S;Male
S001206;Gloves;Accessories;42,03;-26,90;70;Uruguay;Under Armour;White;L;Male
S001207;Towel;Accessories;356,61;-274,59;327;Spain;Under Armour;Black;XL;Female
S001208;Shorts;Clothing;305,87;-241,64;54;Uruguay;Adidas;White;XL;Male
S001209;Gloves;Accessories;393,02;-212,23;163;Australia;Puma;Black;M;Female
S001210;Sunglasses;Accessories;20,31;-11,78;196;Mexico;Nike;Black;M;Female
S001211;Gloves;Accessories;458,50;-353,05;171;Uruguay;Reebok;Blue;M;Male
S001212;Coat;Clothing;309,18;-185,51;51;Mexico;Adidas;Gray;S;Female
S001213;Running shoes;Footwear;153,19;-84,25;290;Japan;Reebok;Green;L;Male
S001214;Backpack;Accessories;108,47;-70,51;260;EE.UU.;Under Armour;Blue;S;Female
S001215;Sneakers;Footwear;492,75;-251,30;221;Japan;Reebok;Blue;S;Female
S001216;Bracelet;Accessories;19,99;-15,39;114;EE.UU.;Under Armour;Black;L;Male
S001217;Jump Rope;Equipment;255,92;-143,32;230;Australia;Under Armour;White;XL;Male
S001218;Sunglasses;Accessories;209,72;-130,03;102;Brazil;Under Armour;Black;XL;Female
S001219;Backpack;Accessories;225,32;-121,67;96;Australia;Reebok;Gray;XL;Male
S001220;Sunglasses;Accessories;85,53;-55,59;57;Spain;Reebok;Blue;S;Male
S001221;Sneakers;Footwear;119,01;-88,07;367;Mexico;Adidas;Red;L;Female
S001222;Sandals;Footwear;90,74;-48,09;0;Brazil;Adidas;Gray;M;Male
S001223;T-shirt;Clothing;341,02;-204,61;102;Australia;Adidas;Black;L;Female
S001224;Jump Rope;Equipment;283,36;-153,01;370;Mexico;Adidas;Blue;S;Female
S001225;Balls;Equipment;222,20;-122,21;472;Brazil;Adidas;Red;M;Male
S001226;Sunglasses;Accessories;128,80;-82,43;125;EE.UU.;Puma;Black;S;Female
S001227;Leggings;Clothing;271,26;-208,87;383;Mexico;Nike;White;M;Female
S001228;Running shoes;Footwear;252,68;-138,97;482;Uruguay;Nike;Black;L;Male
S001229;Sandals;Footwear;202,77;-105,44;483;Spain;Adidas;Red;L;Female
S001230;Football shoes;Footwear;52,29;-40,26;475;Mexico;Adidas;Black;M;Male
S001231;Sneakers;Footwear;49,22;-38,39;500;Germany;Nike;Red;L;Male
S001232;Towel;Accessories;422,72;-219,81;216;Germany;Reebok;Red;M;Female
S001233;Belt;Accessories;319,73;-201,43;202;EE.UU.;Reebok;Blue;S;Male
S001234;Sunglasses;Accessories;209,32;-159,08;189;Brazil;Under Armour;Red;L;Female
S001235;Sneakers;Footwear;88,97;-50,71;37;Japan;Under Armour;White;S;Female
S001236;Belt;Accessories;113,84;-69,44;487;Japan;Under Armour;Red;M;Male
S001237;Leggings;Clothing;114,74;-61,96;150;Brazil;Puma;Black;M;Male
S001238;Sunglasses;Accessories;305,31;-189,29;337;Spain;Nike;Green;XL;Female
S001239;Yoga mat;Equipment;69,51;-38,23;176;EE.UU.;Nike;Gray;L;Female
S001240;Foam Roller;Equipment;11,06;-6,64;240;Uruguay;Reebok;Red;L;Male
S001241;Running shoes;Footwear;182,11;-103,80;251;EE.UU.;Adidas;White;M;Male
S001242;Cap;Accessories;326,75;-258,13;457;EE.UU.;Puma;White;L;Male
S001243;Jump Rope;Equipment;342,66;-205,60;289;Japan;Under Armour;Gray;XL;Female
S001244;Foam Roller;Equipment;128,38;-93,72;269;Brazil;Nike;Blue;S;Female
S001245;Belt;Accessories;47,39;-32,23;211;Australia;Reebok;Black;L;Male
S001246;Foam Roller;Equipment;187,50;-99,38;395;Australia;Adidas;Gray;S;Male
S001247;Jacket;Clothing;147,38;-104,64;320;Japan;Under Armour;Black;M;Female
S001248;Sneakers;Footwear;408,19;-224,50;472;Japan;Reebok;Green;L;Male
S001249;Cap;Accessories;424,25;-280,01;326;Mexico;Reebok;Blue;M;Male
S001250;Balls;Equipment;413,38;-243,89;129;Mexico;Under Armour;Red;S;Male
S001251;Football shoes;Footwear;276,42;-168,62;284;Spain;Nike;Gray;XL;Female
S001252;Football shoes;Footwear;188,77;-132,14;229;Mexico;Adidas;Black;M;Female
S001253;Towel;Accessories;440,18;-334,54;451;Japan;Reebok;Gray;M;Male
S001254;Towel;Accessories;152,73;-82,47;157;Germany;Under Armour;Green;M;Male
S001255;Sneakers;Footwear;59,81;-30,50;428;Uruguay;Puma;Red;XL;Female
S001256;T-shirt;Clothing;63,40;-43,11;276;Brazil;Adidas;Blue;S;Female
S001257;Belt;Accessories;264,13;-184,89;183;Uruguay;Puma;White;XL;Male
S001258;Gloves;Accessories;490,89;-353,44;73;Japan;Puma;Gray;M;Male
S001259;T-shirt;Clothing;226,06;-171,81;74;EE.UU.;Under Armour;Red;L;Female
S001260;Cap;Accessories;222,06;-135,46;258;Australia;Under Armour;Green;S;Female
S001261;Backpack;Accessories;374,48;-280,86;413;Japan;Adidas;Red;S;Male
S001262;Towel;Accessories;195,98;-135,23;482;Mexico;Reebok;Blue;M;Male
S001263;Foam Roller;Equipment;425,11;-284,82;270;Spain;Under Armour;Black;XL;Male
S001264;Bracelet;Accessories;173,49;-86,75;247;Uruguay;Under Armour;White;S;Female
S001265;Gloves;Accessories;371,78;-204,48;19;EE.UU.;Nike;Green;L;Male
S001266;Jacket;Clothing;214,05;-136,99;166;Japan;Under Armour;Gray;M;Male
S001267;Jacket;Clothing;244,94;-154,31;188;Spain;Nike;White;L;Male
S001268;Towel;Accessories;497,93;-388,39;38;Mexico;Adidas;Black;XL;Female
S001269;Gloves;Accessories;447,92;-241,88;125;Mexico;Nike;Gray;XL;Male
S001270;Cap;Accessories;480,51;-350,77;328;Spain;Under Armour;Red;XL;Female
S001271;Sandals;Footwear;474,43;-317,87;67;Spain;Nike;Gray;L;Female
S001272;Yoga mat;Equipment;149,00;-111,75;32;Brazil;Reebok;Blue;L;Male
S001273;Football shoes;Footwear;306,18;-208,20;63;Brazil;Reebok;Red;S;Female
S001274;Cap;Accessories;140,65;-97,05;347;Germany;Under Armour;Red;M;Female
S001275;Running shoes;Footwear;149,90;-88,44;213;Australia;Puma;Red;S;Female
S001276;Running shoes;Footwear;152,47;-88,43;151;Australia;Nike;White;S;Male
S001277;Jacket;Clothing;74,76;-48,59;348;Germany;Reebok;Green;L;Male
S001278;Sandals;Footwear;54,57;-30,56;132;Brazil;Reebok;Black;M;Female
